42120 Thread-4 2019-10-24 18:25:24,302 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10365?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,302 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622736331?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,303 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10259?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,303 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10051?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,304 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10116?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,304 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10139?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,305 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10049?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,306 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.cn/iflow/api/v1/channel/622810092?method=new&ftime=1571902273506&recoid=6995844991074725827&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,306 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10016?method=new&ftime=1571901210002&recoid=2467839182609073066&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,307 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10301?method=new&ftime=0&recoid=&count=8&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,307 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622769673?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,308 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622336449?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,308 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10461?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,309 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10365?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,310 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622736331?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,310 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10259?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,311 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10051?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,312 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10116?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,312 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10139?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,313 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10049?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,313 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.cn/iflow/api/v1/channel/622810092?method=new&ftime=1571902273506&recoid=6995844991074725827&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,314 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10016?method=new&ftime=1571901210002&recoid=2467839182609073066&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,314 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10301?method=new&ftime=0&recoid=&count=8&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,315 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622769673?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,316 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622336449?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,316 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10461?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
